datetime,open,high,low,close
2019-10-17 19:40:00,108.617,108.646,108.61,108.632
2019-10-17 20:00:00,108.633,108.642,108.617,108.638
2019-10-17 20:20:00,108.641,108.654,108.634,108.648
2019-10-17 20:40:00,108.647,108.663,108.618,108.631
2019-10-17 21:00:00,108.627,108.652,108.613,108.638
2019-10-17 21:20:00,108.642,108.658,108.606,108.617
2019-10-17 21:40:00,108.617,108.635,108.605,108.613
2019-10-17 22:00:00,108.611,108.632,108.595,108.629
2019-10-17 22:20:00,108.63,108.636,108.616,108.629
2019-10-17 22:40:00,108.629,108.629,108.592,108.594
2019-10-17 23:00:00,108.594,108.596,108.553,108.571
2019-10-17 23:20:00,108.57,108.579,108.559,108.568
2019-10-17 23:40:00,108.569,108.616,108.552,108.592
2019-10-18 00:00:00,108.593,108.667,108.581,108.644
2019-10-18 00:20:00,108.644,108.673,108.631,108.653
2019-10-18 00:40:00,108.654,108.686,108.603,108.668
2019-10-18 01:00:00,108.666,108.686,108.651,108.665
2019-10-18 01:20:00,108.665,108.674,108.632,108.632
2019-10-18 01:40:00,108.63,108.648,108.595,108.598
2019-10-18 02:00:00,108.598,108.67,108.598,108.617
2019-10-18 02:20:00,108.616,108.623,108.562,108.563
2019-10-18 02:40:00,108.562,108.58,108.539,108.566
2019-10-18 03:00:00,108.566,108.588,108.557,108.561
2019-10-18 03:20:00,108.561,108.565,108.521,108.55
2019-10-18 03:40:00,108.552,108.581,108.548,108.562
2019-10-18 04:00:00,108.563,108.584,108.554,108.564
2019-10-18 04:20:00,108.564,108.571,108.552,108.561
2019-10-18 04:40:00,108.562,108.582,108.557,108.578
2019-10-18 05:00:00,108.578,108.593,108.555,108.558
2019-10-18 05:20:00,108.557,108.567,108.54,108.558
2019-10-18 05:40:00,108.558,108.56,108.515,108.537
2019-10-18 06:00:00,108.537,108.575,108.534,108.572
2019-10-18 06:20:00,108.572,108.6,108.561,108.587
2019-10-18 06:40:00,108.589,108.596,108.56,108.581
2019-10-18 07:00:00,108.58,108.616,108.561,108.563
2019-10-18 07:20:00,108.563,108.622,108.547,108.607
2019-10-18 07:40:00,108.607,108.664,108.605,108.645
2019-10-18 08:00:00,108.646,108.684,108.625,108.68
2019-10-18 08:20:00,108.679,108.68,108.641,108.651
2019-10-18 08:40:00,108.649,108.721,108.649,108.689
2019-10-18 09:00:00,108.69,108.7,108.662,108.663
2019-10-18 09:20:00,108.663,108.695,108.663,108.676
2019-10-18 09:40:00,108.676,108.687,108.635,108.636
2019-10-18 10:00:00,108.64,108.649,108.626,108.64
2019-10-18 10:20:00,108.641,108.641,108.584,108.594
2019-10-18 10:40:00,108.594,108.66,108.569,108.657
2019-10-18 11:00:00,108.657,108.673,108.642,108.643
2019-10-18 11:20:00,108.643,108.643,108.574,108.585
2019-10-18 11:40:00,108.584,108.616,108.565,108.583
2019-10-18 12:00:00,108.584,108.584,108.54,108.554
2019-10-18 12:20:00,108.548,108.568,108.522,108.54
2019-10-18 12:40:00,108.541,108.564,108.534,108.552
2019-10-18 13:00:00,108.552,108.552,108.422,108.501
2019-10-18 13:20:00,108.503,108.503,108.437,108.462
2019-10-18 13:40:00,108.462,108.515,108.445,108.497
2019-10-18 14:00:00,108.498,108.522,108.468,108.513
2019-10-18 14:20:00,108.513,108.513,108.431,108.456
2019-10-18 14:40:00,108.456,108.522,108.415,108.52
2019-10-18 15:00:00,108.52,108.568,108.485,108.543
2019-10-18 15:20:00,108.541,108.551,108.445,108.448
2019-10-18 15:40:00,108.449,108.465,108.423,108.45
2019-10-18 16:00:00,108.45,108.485,108.425,108.426
2019-10-18 16:20:00,108.424,108.474,108.386,108.457
2019-10-18 16:40:00,108.459,108.461,108.418,108.421
2019-10-18 17:00:00,108.419,108.483,108.419,108.477
2019-10-18 17:20:00,108.478,108.487,108.447,108.458
2019-10-18 17:40:00,108.458,108.503,108.451,108.499
2019-10-18 18:00:00,108.498,108.498,108.46,108.464
2019-10-18 18:20:00,108.464,108.477,108.444,108.445
2019-10-18 18:40:00,108.448,108.456,108.423,108.448
2019-10-18 19:00:00,108.449,108.466,108.405,108.408
2019-10-18 19:20:00,108.409,108.431,108.392,108.429
2019-10-18 19:40:00,108.428,108.441,108.403,108.408
2019-10-18 20:00:00,108.409,108.422,108.389,108.393
2019-10-18 20:20:00,108.39,108.42,108.388,108.411
2019-10-18 20:40:00,108.41,108.421,108.371,108.371
2019-10-18 21:00:00,108.371,108.371,108.371,108.371
2019-10-20 21:00:00,108.453,108.466,108.413,108.455
2019-10-20 21:20:00,108.456,108.471,108.426,108.463
2019-10-20 21:40:00,108.462,108.494,108.4,108.434
2019-10-20 22:00:00,108.434,108.437,108.291,108.345
2019-10-20 22:20:00,108.344,108.366,108.316,108.341
2019-10-20 22:40:00,108.341,108.376,108.339,108.35
2019-10-20 23:00:00,108.35,108.38,108.315,108.371
2019-10-20 23:20:00,108.373,108.393,108.368,108.378
2019-10-20 23:40:00,108.378,108.421,108.371,108.41
2019-10-21 00:00:00,108.408,108.426,108.371,108.379
2019-10-21 00:20:00,108.379,108.447,108.371,108.431
2019-10-21 00:40:00,108.43,108.503,108.426,108.479
2019-10-21 01:00:00,108.478,108.491,108.446,108.472
2019-10-21 01:20:00,108.471,108.493,108.454,108.468
2019-10-21 01:40:00,108.468,108.493,108.466,108.482
2019-10-21 02:00:00,108.482,108.509,108.47,108.506
2019-10-21 02:20:00,108.505,108.515,108.482,108.482
2019-10-21 02:40:00,108.484,108.503,108.482,108.489
2019-10-21 03:00:00,108.488,108.498,108.475,108.485
2019-10-21 03:20:00,108.485,108.496,108.47,108.49
2019-10-21 03:40:00,108.489,108.501,108.48,108.483
2019-10-21 04:00:00,108.483,108.553,108.483,108.547
2019-10-21 04:20:00,108.547,108.547,108.514,108.52
2019-10-21 04:40:00,108.52,108.54,108.511,108.537
2019-10-21 05:00:00,108.538,108.541,108.512,108.514
2019-10-21 05:20:00,108.514,108.521,108.476,108.477
2019-10-21 05:40:00,108.478,108.506,108.456,108.501
2019-10-21 06:00:00,108.5,108.54,108.466,108.533
2019-10-21 06:20:00,108.532,108.549,108.511,108.512
2019-10-21 06:40:00,108.51,108.541,108.49,108.49
2019-10-21 07:00:00,108.491,108.552,108.456,108.535
2019-10-21 07:20:00,108.533,108.546,108.507,108.541
2019-10-21 07:40:00,108.54,108.578,108.54,108.56
2019-10-21 08:00:00,108.561,108.63,108.561,108.617
2019-10-21 08:20:00,108.617,108.663,108.614,108.637
2019-10-21 08:40:00,108.636,108.642,108.591,108.608
2019-10-21 09:00:00,108.608,108.621,108.559,108.564
2019-10-21 09:20:00,108.564,108.593,108.535,108.566
2019-10-21 09:40:00,108.567,108.591,108.547,108.57
2019-10-21 10:00:00,108.57,108.592,108.569,108.577
2019-10-21 10:20:00,108.579,108.592,108.565,108.582
2019-10-21 10:40:00,108.581,108.587,108.569,108.581
2019-10-21 11:00:00,108.58,108.585,108.55,108.554
2019-10-21 11:20:00,108.553,108.566,108.54,108.558
2019-10-21 11:40:00,108.559,108.567,108.546,108.558
2019-10-21 12:00:00,108.558,108.562,108.538,108.546
2019-10-21 12:20:00,108.546,108.552,108.496,108.538
2019-10-21 12:40:00,108.539,108.574,108.494,108.524
2019-10-21 13:00:00,108.523,108.532,108.458,108.467
2019-10-21 13:20:00,108.467,108.533,108.453,108.506
2019-10-21 13:40:00,108.506,108.543,108.481,108.497
2019-10-21 14:00:00,108.497,108.517,108.456,108.492
2019-10-21 14:20:00,108.49,108.532,108.48,108.506
2019-10-21 14:40:00,108.506,108.551,108.506,108.545
2019-10-21 15:00:00,108.548,108.603,108.544,108.577
2019-10-21 15:20:00,108.578,108.586,108.545,108.561
2019-10-21 15:40:00,108.561,108.586,108.558,108.573
2019-10-21 16:00:00,108.573,108.575,108.516,108.522
2019-10-21 16:20:00,108.521,108.547,108.519,108.536
2019-10-21 16:40:00,108.537,108.576,108.533,108.573
2019-10-21 17:00:00,108.573,108.581,108.562,108.567
2019-10-21 17:20:00,108.565,108.601,108.565,108.578
2019-10-21 17:40:00,108.577,108.578,108.542,108.554
2019-10-21 18:00:00,108.554,108.573,108.536,108.55
2019-10-21 18:20:00,108.549,108.612,108.546,108.612
2019-10-21 18:40:00,108.614,108.618,108.579,108.59
2019-10-21 19:00:00,108.589,108.638,108.585,108.638
2019-10-21 19:20:00,108.637,108.639,108.624,108.636
2019-10-21 19:40:00,108.635,108.642,108.62,108.623
2019-10-21 20:00:00,108.622,108.63,108.61,108.619
2019-10-21 20:20:00,108.623,108.626,108.605,108.606
2019-10-21 20:40:00,108.606,108.607,108.593,108.599
2019-10-21 21:00:00,108.598,108.61,108.581,108.605
2019-10-21 21:20:00,108.604,108.614,108.571,108.58
2019-10-21 21:40:00,108.58,108.599,108.548,108.571
2019-10-21 22:00:00,108.57,108.591,108.57,108.59
2019-10-21 22:20:00,108.59,108.616,108.587,108.614
2019-10-21 22:40:00,108.615,108.615,108.596,108.6
2019-10-21 23:00:00,108.598,108.61,108.591,108.609
2019-10-21 23:20:00,108.61,108.63,108.602,108.603
2019-10-21 23:40:00,108.603,108.609,108.6,108.605
2019-10-22 00:00:00,108.604,108.681,108.587,108.658
2019-10-22 00:20:00,108.657,108.727,108.657,108.684
2019-10-22 00:40:00,108.683,108.693,108.662,108.677
2019-10-22 01:00:00,108.678,108.697,108.66,108.692
2019-10-22 01:20:00,108.691,108.712,108.657,108.663
2019-10-22 01:40:00,108.663,108.678,108.642,108.654
2019-10-22 02:00:00,108.652,108.654,108.607,108.628
2019-10-22 02:20:00,108.629,108.668,108.626,108.641
2019-10-22 02:40:00,108.641,108.652,108.622,108.642
2019-10-22 03:00:00,108.643,108.652,108.64,108.644
2019-10-22 03:20:00,108.646,108.666,108.645,108.649
2019-10-22 03:40:00,108.649,108.665,108.643,108.65
2019-10-22 04:00:00,108.65,108.658,108.632,108.644
2019-10-22 04:20:00,108.644,108.65,108.624,108.633
2019-10-22 04:40:00,108.633,108.64,108.623,108.636
2019-10-22 05:00:00,108.636,108.641,108.621,108.632
2019-10-22 05:20:00,108.631,108.646,108.623,108.625
2019-10-22 05:40:00,108.626,108.633,108.592,108.6
2019-10-22 06:00:00,108.601,108.614,108.589,108.602
2019-10-22 06:20:00,108.602,108.607,108.581,108.593
2019-10-22 06:40:00,108.594,108.612,108.587,108.587
2019-10-22 07:00:00,108.587,108.591,108.554,108.573
2019-10-22 07:20:00,108.572,108.572,108.491,108.518
2019-10-22 07:40:00,108.518,108.548,108.503,108.544
2019-10-22 08:00:00,108.545,108.546,108.511,108.527
2019-10-22 08:20:00,108.526,108.529,108.494,108.502
2019-10-22 08:40:00,108.501,108.558,108.5,108.557
2019-10-22 09:00:00,108.557,108.579,108.539,108.545
2019-10-22 09:20:00,108.545,108.561,108.541,108.545
2019-10-22 09:40:00,108.545,108.586,108.541,108.583
2019-10-22 10:00:00,108.583,108.589,108.552,108.557
2019-10-22 10:20:00,108.557,108.586,108.551,108.577
2019-10-22 10:40:00,108.577,108.581,108.553,108.571
2019-10-22 11:00:00,108.571,108.598,108.569,108.594
2019-10-22 11:20:00,108.594,108.598,108.58,108.59
2019-10-22 11:40:00,108.591,108.622,108.587,108.597
2019-10-22 12:00:00,108.596,108.6,108.576,108.6
2019-10-22 12:20:00,108.599,108.629,108.58,108.589
2019-10-22 12:40:00,108.59,108.606,108.523,108.529
2019-10-22 13:00:00,108.528,108.548,108.51,108.547
2019-10-22 13:20:00,108.546,108.557,108.51,108.515
2019-10-22 13:40:00,108.515,108.526,108.451,108.492
2019-10-22 14:00:00,108.492,108.547,108.482,108.514
2019-10-22 14:20:00,108.514,108.547,108.504,108.546
2019-10-22 14:40:00,108.545,108.561,108.51,108.552
2019-10-22 15:00:00,108.553,108.568,108.528,108.533
2019-10-22 15:20:00,108.534,108.55,108.514,108.546
2019-10-22 15:40:00,108.546,108.582,108.546,108.555
2019-10-22 16:00:00,108.556,108.587,108.555,108.583
2019-10-22 16:20:00,108.585,108.602,108.572,108.589
2019-10-22 16:40:00,108.589,108.603,108.566,108.573
2019-10-22 17:00:00,108.574,108.577,108.53,108.547
2019-10-22 17:20:00,108.547,108.554,108.531,108.534
2019-10-22 17:40:00,108.534,108.547,108.51,108.545
2019-10-22 18:00:00,108.544,108.561,108.524,108.554
2019-10-22 18:20:00,108.555,108.59,108.489,108.536
2019-10-22 18:40:00,108.536,108.536,108.44,108.457
2019-10-22 19:00:00,108.459,108.494,108.45,108.491
2019-10-22 19:20:00,108.492,108.512,108.48,108.491
2019-10-22 19:40:00,108.491,108.494,108.451,108.473
2019-10-22 20:00:00,108.471,108.484,108.445,108.472
2019-10-22 20:20:00,108.473,108.494,108.473,108.491
2019-10-22 20:40:00,108.49,108.491,108.472,108.481
2019-10-22 21:00:00,108.475,108.494,108.467,108.472
2019-10-22 21:20:00,108.472,108.478,108.449,108.469
2019-10-22 21:40:00,108.468,108.479,108.464,108.477
2019-10-22 22:00:00,108.477,108.478,108.437,108.455
2019-10-22 22:20:00,108.455,108.483,108.45,108.483
2019-10-22 22:40:00,108.483,108.501,108.468,108.497
2019-10-22 23:00:00,108.5,108.511,108.466,108.479
2019-10-22 23:20:00,108.479,108.492,108.461,108.482
2019-10-22 23:40:00,108.482,108.508,108.47,108.487
2019-10-23 00:00:00,108.486,108.486,108.28,108.284
2019-10-23 00:20:00,108.284,108.368,108.25,108.357
2019-10-23 00:40:00,108.356,108.403,108.343,108.397
2019-10-23 01:00:00,108.396,108.421,108.358,108.358
2019-10-23 01:20:00,108.36,108.371,108.325,108.349
2019-10-23 01:40:00,108.35,108.359,108.291,108.312
2019-10-23 02:00:00,108.315,108.336,108.31,108.316
2019-10-23 02:20:00,108.315,108.353,108.303,108.335
2019-10-23 02:40:00,108.334,108.338,108.291,108.305
2019-10-23 03:00:00,108.307,108.327,108.298,108.323
2019-10-23 03:20:00,108.324,108.341,108.317,108.335
2019-10-23 03:40:00,108.336,108.342,108.291,108.311
2019-10-23 04:00:00,108.311,108.317,108.278,108.309
2019-10-23 04:20:00,108.308,108.357,108.307,108.353
2019-10-23 04:40:00,108.352,108.356,108.337,108.355
2019-10-23 05:00:00,108.355,108.378,108.322,108.374
2019-10-23 05:20:00,108.375,108.413,108.36,108.401
2019-10-23 05:40:00,108.4,108.4,108.357,108.362
2019-10-23 06:00:00,108.363,108.43,108.363,108.37
2019-10-23 06:20:00,108.369,108.398,108.341,108.36
2019-10-23 06:40:00,108.359,108.361,108.326,108.331
2019-10-23 07:00:00,108.331,108.389,108.321,108.382
2019-10-23 07:20:00,108.382,108.426,108.3,108.312
2019-10-23 07:40:00,108.311,108.383,108.289,108.372
2019-10-23 08:00:00,108.372,108.405,108.365,108.381
2019-10-23 08:20:00,108.381,108.383,108.344,108.347
2019-10-23 08:40:00,108.347,108.384,108.333,108.38
2019-10-23 09:00:00,108.382,108.393,108.366,108.371
2019-10-23 09:20:00,108.372,108.39,108.356,108.364
2019-10-23 09:40:00,108.364,108.402,108.337,108.381
2019-10-23 10:00:00,108.38,108.476,108.38,108.439
2019-10-23 10:20:00,108.438,108.458,108.411,108.458
2019-10-23 10:40:00,108.457,108.481,108.44,108.473
2019-10-23 11:00:00,108.475,108.483,108.442,108.445
2019-10-23 11:20:00,108.444,108.456,108.42,108.45
2019-10-23 11:40:00,108.448,108.466,108.436,108.458
2019-10-23 12:00:00,108.456,108.468,108.442,108.461
2019-10-23 12:20:00,108.464,108.515,108.454,108.499
2019-10-23 12:40:00,108.5,108.539,108.483,108.528
2019-10-23 13:00:00,108.527,108.566,108.509,108.547
2019-10-23 13:20:00,108.546,108.584,108.519,108.562
2019-10-23 13:40:00,108.563,108.609,108.542,108.58
2019-10-23 14:00:00,108.579,108.592,108.531,108.551
2019-10-23 14:20:00,108.554,108.573,108.531,108.552
2019-10-23 14:40:00,108.551,108.625,108.543,108.617
2019-10-23 15:00:00,108.616,108.656,108.604,108.606
2019-10-23 15:20:00,108.607,108.65,108.601,108.648
2019-10-23 15:40:00,108.65,108.667,108.637,108.642
2019-10-23 16:00:00,108.64,108.666,108.619,108.666
2019-10-23 16:20:00,108.665,108.686,108.652,108.686
2019-10-23 16:40:00,108.687,108.703,108.681,108.686
2019-10-23 17:00:00,108.685,108.698,108.667,108.673
2019-10-23 17:20:00,108.672,108.685,108.66,108.682
2019-10-23 17:40:00,108.682,108.688,108.668,108.669
2019-10-23 18:00:00,108.669,108.673,108.624,108.624
2019-10-23 18:20:00,108.624,108.646,108.621,108.636
2019-10-23 18:40:00,108.636,108.667,108.63,108.65
2019-10-23 19:00:00,108.654,108.668,108.635,108.667
2019-10-23 19:20:00,108.67,108.68,108.657,108.661
2019-10-23 19:40:00,108.661,108.693,108.661,108.682
2019-10-23 20:00:00,108.682,108.696,108.677,108.695
2019-10-23 20:20:00,108.695,108.698,108.677,108.694
2019-10-23 20:40:00,108.694,108.699,108.684,108.691
2019-10-23 21:00:00,108.69,108.69,108.628,108.628
2019-10-23 21:20:00,108.628,108.679,108.627,108.671
2019-10-23 21:40:00,108.671,108.69,108.626,108.647
2019-10-23 22:00:00,108.649,108.693,108.646,108.682
2019-10-23 22:20:00,108.684,108.686,108.658,108.666
2019-10-23 22:40:00,108.665,108.667,108.636,108.649
2019-10-23 23:00:00,108.65,108.667,108.645,108.663
2019-10-23 23:20:00,108.663,108.667,108.641,108.649
2019-10-23 23:40:00,108.646,108.649,108.622,108.637
2019-10-24 00:00:00,108.636,108.636,108.593,108.602
2019-10-24 00:20:00,108.602,108.624,108.599,108.618
2019-10-24 00:40:00,108.618,108.653,108.604,108.642
2019-10-24 01:00:00,108.641,108.641,108.596,108.601
2019-10-24 01:20:00,108.601,108.624,108.589,108.616
2019-10-24 01:40:00,108.614,108.624,108.602,108.622
2019-10-24 02:00:00,108.622,108.629,108.602,108.612
2019-10-24 02:20:00,108.613,108.613,108.582,108.599
2019-10-24 02:40:00,108.598,108.609,108.579,108.601
2019-10-24 03:00:00,108.6,108.605,108.577,108.599
2019-10-24 03:20:00,108.598,108.615,108.587,108.615
2019-10-24 03:40:00,108.616,108.627,108.608,108.609
2019-10-24 04:00:00,108.608,108.633,108.606,108.608
2019-10-24 04:20:00,108.607,108.609,108.585,108.589
2019-10-24 04:40:00,108.589,108.602,108.575,108.598
2019-10-24 05:00:00,108.598,108.622,108.594,108.612
2019-10-24 05:20:00,108.612,108.612,108.592,108.61
2019-10-24 05:40:00,108.61,108.612,108.592,108.61
2019-10-24 06:00:00,108.612,108.637,108.598,108.605
2019-10-24 06:20:00,108.607,108.625,108.594,108.616
2019-10-24 06:40:00,108.616,108.645,108.606,108.641
2019-10-24 07:00:00,108.642,108.733,108.634,108.715
2019-10-24 07:20:00,108.715,108.753,108.661,108.666
2019-10-24 07:40:00,108.667,108.71,108.663,108.699
2019-10-24 08:00:00,108.699,108.705,108.609,108.657
2019-10-24 08:20:00,108.657,108.711,108.656,108.706
2019-10-24 08:40:00,108.707,108.717,108.676,108.688
2019-10-24 09:00:00,108.69,108.705,108.668,108.681
2019-10-24 09:20:00,108.681,108.693,108.662,108.679
2019-10-24 09:40:00,108.679,108.705,108.675,108.676
2019-10-24 10:00:00,108.675,108.692,108.663,108.673
2019-10-24 10:20:00,108.671,108.675,108.615,108.641
2019-10-24 10:40:00,108.641,108.658,108.628,108.638
2019-10-24 11:00:00,108.639,108.664,108.62,108.635
2019-10-24 11:20:00,108.635,108.645,108.618,108.633
2019-10-24 11:40:00,108.633,108.645,108.621,108.639
2019-10-24 12:00:00,108.641,108.646,108.603,108.607
2019-10-24 12:20:00,108.606,108.607,108.53,108.535
2019-10-24 12:40:00,108.537,108.612,108.51,108.609
